Company,Model,Mileage,Dealer_Name,Rating,Review Count,Price ($),Car_id,Date,Customer Name,Gender,Annual Income,Color,Dealer_No ,Body Style,Phone,Dealer_Region
Mitsubishi,Montero Sport,,Classic Chevy,,,53001.0,C_CND_019487,10/13/2023,Hunter,Male,793437.5,Pale White,85257-3102,Hardtop,7692058.0,Austin
Mitsubishi,Montero Sport,,Clay Johnson Auto Sales,,,12000.0,C_CND_005648,9/14/2022,Queenie,Male,890000.0,Pale White,78758-7841,Hardtop,7299331.0,Austin
Mitsubishi,Montero Sport,,Clay Johnson Auto Sales,,,29000.0,C_CND_003298,6/18/2022,Manele,Female,793437.5,Red,78758-7841,Hardtop,8219145.0,Austin
Mitsubishi,Montero Sport,,Clay Johnson Auto Sales,,,29000.0,C_CND_021174,11/18/2023,Rohan,Male,1300000.0,Pale White,78758-7841,SUV,7039767.0,Austin
Mitsubishi,Montero Sport,,Clay Johnson Auto Sales,,,29000.0,C_CND_021513,11/22/2023,Andrew,Female,793437.5,Pale White,78758-7841,Hardtop,7192013.0,Austin
Mitsubishi,Montero Sport,,Clay Johnson Auto Sales,,,29000.0,C_CND_021650,11/24/2023,Georgia,Male,793437.5,Pale White,78758-7841,Hardtop,6760466.0,Austin
Mitsubishi,Montero Sport,,Clay Johnson Auto Sales,,,29000.0,C_CND_023309,12/22/2023,Elvis,Male,793437.5,Red,78758-7841,Hardtop,8251996.0,Pasco
Mitsubishi,Montero Sport,,Clay Johnson Auto Sales,,,39000.0,C_CND_017848,9/5/2023,Alisha,Male,793437.5,Red,78758-7841,SUV,7567389.0,Austin
Mitsubishi,Montero Sport,,Clay Johnson Auto Sales,,,39250.0,C_CND_013040,4/21/2023,Anthony,Male,1002500.0,Pale White,78758-7841,Hardtop,6421071.0,Austin
Mitsubishi,Montero Sport,,Clay Johnson Auto Sales,,,39800.0,C_CND_019455,10/13/2023,Leandro,Male,1208000.0,Red,78758-7841,Hardtop,8777306.0,Pasco
Mitsubishi,Montero Sport,,Clay Johnson Auto Sales,,,53000.0,C_CND_023681,12/29/2023,Naomi,Male,1500000.0,Pale White,78758-7841,Hardtop,7065843.0,Austin
Mitsubishi,Montero Sport,,Diehl Motor CO Inc,,,12000.0,C_CND_011958,3/13/2023,Allison,Male,1100000.0,Pale White,06457-3834,Hardtop,6655039.0,Middletown
Mitsubishi,Montero Sport,,Diehl Motor CO Inc,,,29000.0,C_CND_006665,10/2/2022,Adele,Male,812000.0,Pale White,06457-3834,Hardtop,8194521.0,Austin
Mitsubishi,Montero Sport,,Diehl Motor CO Inc,,,39000.0,C_CND_003981,7/16/2022,Jeremy,Male,793437.5,Red,06457-3834,SUV,7137513.0,Middletown
Mitsubishi,Montero Sport,,Diehl Motor CO Inc,,,39000.0,C_CND_014588,6/7/2023,Ryan,Male,1250000.0,Pale White,06457-3834,Hardtop,6617815.0,Middletown
Mitsubishi,Montero Sport,,Diehl Motor CO Inc,,,39000.0,C_CND_022781,12/11/2023,Miri,Male,847000.0,Red,06457-3834,Hardtop,6852128.0,Pasco
Mitsubishi,Montero Sport,,Diehl Motor CO Inc,,,42501.0,C_CND_019284,10/4/2023,Alice,Male,1425000.0,Black,06457-3834,Hardtop,8137531.0,Aurora
Mitsubishi,Montero Sport,,Diehl Motor CO Inc,,,45000.0,C_CND_006158,9/22/2022,Victor,Female,793437.5,Black,06457-3834,Hardtop,6981411.0,Austin
Mitsubishi,Montero Sport,,Diehl Motor CO Inc,,,45001.0,C_CND_000044,1/3/2022,Aicha,Male,793437.5,Black,06457-3834,Hatchback,6739543.0,Middletown
Mitsubishi,Montero Sport,,Diehl Motor CO Inc,,,45500.0,C_CND_013605,5/10/2023,Juliette,Male,793437.5,Black,06457-3834,Hardtop,8585507.0,Scottsdale
Mitsubishi,Montero Sport,,Diehl Motor CO Inc,,,45500.0,C_CND_021446,11/21/2023,David,Male,1265000.0,Black,06457-3834,Hardtop,6342477.0,Aurora
Mitsubishi,Montero Sport,,Diehl Motor CO Inc,,,53000.0,C_CND_000927,3/16/2022,Stephany,Male,793437.5,Pale White,06457-3834,SUV,7207345.0,Middletown
Mitsubishi,Montero Sport,,Diehl Motor CO Inc,,,53000.0,C_CND_018142,9/11/2023,Omari,Male,793437.5,Pale White,06457-3834,SUV,8170493.0,Janesville
Mitsubishi,Montero Sport,,Enterprise Rent A Car,,,29001.0,C_CND_007417,11/1/2022,Mohammed,Male,2356062.5,Red,60504-7114,Hardtop,8052344.0,Aurora
Mitsubishi,Montero Sport,,Enterprise Rent A Car,,,29101.0,C_CND_018176,9/11/2023,Sharon,Male,1521000.0,Red,60504-7114,SUV,7575053.0,Aurora
Mitsubishi,Montero Sport,,Enterprise Rent A Car,,,39001.0,C_CND_007213,10/26/2022,Emilio,Female,793437.5,Red,60504-7114,Hatchback,8828724.0,Aurora
Mitsubishi,Montero Sport,,Enterprise Rent A Car,,,39001.0,C_CND_017216,8/28/2023,Jocelyn,Male,1990000.0,Pale White,60504-7114,SUV,8583736.0,Aurora
Mitsubishi,Montero Sport,,Enterprise Rent A Car,,,42000.0,C_CND_022749,12/10/2023,Lana,Female,865000.0,Black,60504-7114,Hardtop,7445957.0,Aurora
Mitsubishi,Montero Sport,,Gartner Buick Hyundai Saab,,,29000.0,C_CND_017361,9/1/2023,Jayla,Male,800000.0,Pale White,38701-8047,SUV,7641846.0,Greenville
Mitsubishi,Montero Sport,,Gartner Buick Hyundai Saab,,,39000.0,C_CND_011914,3/13/2023,Arturo,Male,793437.5,Red,38701-8047,Hatchback,8160276.0,Greenville
Mitsubishi,Montero Sport,,Gartner Buick Hyundai Saab,,,39000.0,C_CND_014228,5/30/2023,Delilah,Male,885000.0,Red,38701-8047,Hardtop,6852828.0,Greenville
Mitsubishi,Montero Sport,,Gartner Buick Hyundai Saab,,,45000.0,C_CND_011104,1/31/2023,Levi,Male,793437.5,Black,38701-8047,Hardtop,6642845.0,Greenville
Mitsubishi,Montero Sport,,Gartner Buick Hyundai Saab,,,53000.0,C_CND_022113,12/2/2023,Gia,Male,830000.0,Pale White,38701-8047,Hardtop,8060300.0,Greenville
Mitsubishi,Montero Sport,,Hatfield Volkswagen,,,12000.0,C_CND_002379,5/10/2022,Arya,Male,793437.5,Pale White,99301-3882,Hatchback,7769522.0,Janesville
Mitsubishi,Montero Sport,,Hatfield Volkswagen,,,12000.0,C_CND_004263,7/31/2022,Thomas,Male,1350000.0,Pale White,99301-3882,Hardtop,8421502.0,Pasco
Mitsubishi,Montero Sport,,Hatfield Volkswagen,,,12000.0,C_CND_008132,11/14/2022,Alexia,Male,793437.5,Pale White,99301-3882,Hardtop,6084143.0,Pasco
Mitsubishi,Montero Sport,,Hatfield Volkswagen,,,29000.0,C_CND_022487,12/6/2023,Banjamin,Male,1820000.0,Red,99301-3882,Hardtop,6288932.0,Aurora
Mitsubishi,Montero Sport,,Hatfield Volkswagen,,,39000.0,C_CND_000039,1/3/2022,Hayley,Male,941000.0,Pale White,99301-3882,SUV,6837588.0,Pasco
Mitsubishi,Montero Sport,,Hatfield Volkswagen,,,42000.0,C_CND_019107,9/29/2023,Francesco,Male,793437.5,Black,99301-3882,Hardtop,6708107.0,Pasco
Mitsubishi,Montero Sport,,Hatfield Volkswagen,,,42001.0,C_CND_002082,4/28/2022,Enzo,Male,1810000.0,Black,99301-3882,Hardtop,6638424.0,Pasco
Mitsubishi,Montero Sport,,Hatfield Volkswagen,,,45000.0,C_CND_014781,6/12/2023,Jonah,Male,793437.5,Black,99301-3882,Hardtop,7205112.0,Pasco
Mitsubishi,Montero Sport,,Hatfield Volkswagen,,,53001.0,C_CND_004448,8/8/2022,Romain,Female,793437.5,Pale White,99301-3882,Hardtop,8374720.0,Pasco
Mitsubishi,Montero Sport,,Iceberg Rentals,,,29000.0,C_CND_004373,8/7/2022,Shawn,Female,793437.5,Red,53546-9427,SUV,6318729.0,Janesville
Mitsubishi,Montero Sport,,Iceberg Rentals,,,39000.0,C_CND_001520,4/7/2022,Madeleine,Male,1150000.0,Red,53546-9427,Hardtop,7893851.0,Janesville
Mitsubishi,Montero Sport,,Iceberg Rentals,,,39001.0,C_CND_007527,11/3/2022,Nawel,Male,800000.0,Red,53546-9427,Hardtop,6272877.0,Janesville
Mitsubishi,Montero Sport,,Iceberg Rentals,,,45500.0,C_CND_003771,7/9/2022,Gabriel,Male,793437.5,Black,53546-9427,SUV,6194958.0,Janesville
Mitsubishi,Montero Sport,,Iceberg Rentals,,,53000.0,C_CND_014065,5/26/2023,Elliott,Male,793437.5,Pale White,53546-9427,Hardtop,6300253.0,Janesville
Mitsubishi,Montero Sport,,Iceberg Rentals,,,53000.0,C_CND_014481,6/5/2023,Naftuli,Female,793437.5,Pale White,53546-9427,Hardtop,7623786.0,Janesville
Mitsubishi,Montero Sport,,Iceberg Rentals,,,53001.0,C_CND_005872,9/18/2022,Janiya,Male,1920000.0,Pale White,53546-9427,Hatchback,8174175.0,Janesville
Mitsubishi,Montero Sport,,McKinney Dodge Chrysler Jeep,,,12000.0,C_CND_003353,6/19/2022,Kailyn,Male,793437.5,Pale White,85257-3102,Hatchback,7879823.0,Austin
Mitsubishi,Montero Sport,,McKinney Dodge Chrysler Jeep,,,29000.0,C_CND_012014,3/14/2023,Aidan,Male,793437.5,Red,85257-3102,SUV,6559052.0,Austin
Mitsubishi,Montero Sport,,McKinney Dodge Chrysler Jeep,,,29001.0,C_CND_002129,4/30/2022,Sinem,Female,1100000.0,Red,85257-3102,Hardtop,8718843.0,Austin
Mitsubishi,Montero Sport,,McKinney Dodge Chrysler Jeep,,,29701.0,C_CND_020975,11/13/2023,Arthur,Male,1857000.0,Pale White,85257-3102,SUV,7311714.0,Austin
Mitsubishi,Montero Sport,,McKinney Dodge Chrysler Jeep,,,39000.0,C_CND_009152,12/3/2022,Aylin,Male,935000.0,Red,85257-3102,Hardtop,7405068.0,Scottsdale
Mitsubishi,Montero Sport,,McKinney Dodge Chrysler Jeep,,,39001.0,C_CND_011382,2/16/2023,Noemie,Male,793437.5,Red,85257-3102,Hardtop,6837246.0,Austin
Mitsubishi,Montero Sport,,McKinney Dodge Chrysler Jeep,,,42000.0,C_CND_005519,9/11/2022,Yoann,Female,1350000.0,Black,85257-3102,Hardtop,6924742.0,Middletown
Mitsubishi,Montero Sport,,McKinney Dodge Chrysler Jeep,,,42000.0,C_CND_007776,11/8/2022,Jayden,Male,793437.5,Black,85257-3102,Hardtop,8930825.0,Austin
Mitsubishi,Montero Sport,,McKinney Dodge Chrysler Jeep,,,53000.0,C_CND_021205,11/18/2023,Catherine,Male,1400000.0,Pale White,85257-3102,SUV,6696009.0,Austin
Mitsubishi,Montero Sport,,Motor Vehicle Branch Office,,,29001.0,C_CND_007934,11/12/2022,Neo,Male,1260000.0,Red,78758-7841,Hardtop,8193695.0,Austin
Mitsubishi,Montero Sport,,Motor Vehicle Branch Office,,,39000.0,C_CND_009479,12/7/2022,Kayla,Male,805000.0,Pale White,78758-7841,Hardtop,6470926.0,Austin
Mitsubishi,Montero Sport,,Motor Vehicle Branch Office,,,39000.0,C_CND_016433,8/1/2023,Shloime,Male,793437.5,Pale White,78758-7841,SUV,7372968.0,Austin
Mitsubishi,Montero Sport,,Motor Vehicle Branch Office,,,39000.0,C_CND_020628,11/10/2023,Jorge,Male,793437.5,Pale White,78758-7841,SUV,6934350.0,Scottsdale
Mitsubishi,Montero Sport,,Motor Vehicle Branch Office,,,45000.0,C_CND_006122,9/22/2022,Angelina,Male,793437.5,Black,78758-7841,Hardtop,6665077.0,Austin
Mitsubishi,Montero Sport,,Motor Vehicle Branch Office,,,53001.0,C_CND_023434,12/23/2023,Hugo,Male,793437.5,Pale White,78758-7841,Hardtop,6111453.0,Austin
Mitsubishi,Montero Sport,,Motor Vehicle Branch Office,,,53100.0,C_CND_015535,7/7/2023,Aylin,Male,1581000.0,Pale White,78758-7841,Hardtop,6959899.0,Austin
Mitsubishi,Montero Sport,,Motor Vehicle Branch Office,,,53500.0,C_CND_002398,5/12/2022,Nana,Male,947500.0,Pale White,78758-7841,Hardtop,6512804.0,Austin
Mitsubishi,Montero Sport,,Motor Vehicle Branch Office,,,53500.0,C_CND_013594,5/9/2023,Marquis,Male,793437.5,Pale White,78758-7841,Hardtop,6976426.0,Austin
Mitsubishi,Montero Sport,,Nebo Chevrolet,,,12000.0,C_CND_014248,5/30/2023,Celia,Male,865000.0,Pale White,06457-3834,Hardtop,8551369.0,Janesville
Mitsubishi,Montero Sport,,Nebo Chevrolet,,,12000.0,C_CND_022256,12/3/2023,Mathias,Female,945000.0,Pale White,06457-3834,Hardtop,7808125.0,Scottsdale
Mitsubishi,Montero Sport,,Nebo Chevrolet,,,29000.0,C_CND_000401,2/8/2022,Kiara,Male,793437.5,Pale White,06457-3834,SUV,8005217.0,Middletown
Mitsubishi,Montero Sport,,Nebo Chevrolet,,,29300.0,C_CND_000818,3/8/2022,Skye,Male,1303000.0,Pale White,06457-3834,Hatchback,8840430.0,Middletown
Mitsubishi,Montero Sport,,Nebo Chevrolet,,,29500.0,C_CND_007779,11/8/2022,Jeremiah,Male,793437.5,Red,06457-3834,Hardtop,7381261.0,Middletown
Mitsubishi,Montero Sport,,Nebo Chevrolet,,,39000.0,C_CND_010252,12/24/2022,Edwin,Male,793437.5,Pale White,06457-3834,Hatchback,7236631.0,Middletown
Mitsubishi,Montero Sport,,Nebo Chevrolet,,,39001.0,C_CND_007162,10/24/2022,Mason,Male,1860000.0,Red,06457-3834,Hardtop,6928412.0,Middletown
Mitsubishi,Montero Sport,,Nebo Chevrolet,,,39001.0,C_CND_017150,8/27/2023,Paris,Male,793437.5,Red,06457-3834,SUV,8942952.0,Austin
Mitsubishi,Montero Sport,,Nebo Chevrolet,,,42000.0,C_CND_015679,7/10/2023,Erin,Female,793437.5,Black,06457-3834,Hardtop,7569084.0,Middletown
Mitsubishi,Montero Sport,,Nebo Chevrolet,,,42000.0,C_CND_016717,8/14/2023,Alpha,Male,1100000.0,Black,06457-3834,SUV,7377390.0,Middletown
Mitsubishi,Montero Sport,,Nebo Chevrolet,,,45000.0,C_CND_012131,3/19/2023,Brucha,Female,793437.5,Black,06457-3834,SUV,8776089.0,Middletown
Mitsubishi,Montero Sport,,Nebo Chevrolet,,,53000.0,C_CND_002613,5/24/2022,Isiah,Male,793437.5,Pale White,06457-3834,Hardtop,8861803.0,Middletown
Mitsubishi,Montero Sport,,New Castle Ford Lincoln Mercury,,,29001.0,C_CND_020384,11/5/2023,Jaylene,Male,793437.5,Pale White,60504-7114,Hardtop,6173555.0,Aurora
Mitsubishi,Montero Sport,,New Castle Ford Lincoln Mercury,,,39001.0,C_CND_021716,11/25/2023,Fernando,Male,2356062.5,Pale White,60504-7114,Hardtop,8830560.0,Aurora
Mitsubishi,Montero Sport,,New Castle Ford Lincoln Mercury,,,42000.0,C_CND_018035,9/9/2023,Taylor,Male,793437.5,Black,60504-7114,SUV,7869058.0,Janesville
Mitsubishi,Montero Sport,,New Castle Ford Lincoln Mercury,,,45000.0,C_CND_019463,10/13/2023,Luis,Male,830000.0,Black,60504-7114,Hardtop,6364383.0,Austin
Mitsubishi,Montero Sport,,New Castle Ford Lincoln Mercury,,,45001.0,C_CND_005331,9/7/2022,Rachel,Male,793437.5,Black,60504-7114,SUV,7385505.0,Aurora
Mitsubishi,Montero Sport,,New Castle Ford Lincoln Mercury,,,45501.0,C_CND_007360,10/31/2022,Mehdi,Male,1665000.0,Black,60504-7114,Hardtop,6357624.0,Aurora
Mitsubishi,Montero Sport,,Pars Auto Sales,,,12001.0,C_CND_000645,3/1/2022,Yael,Male,793437.5,Pale White,38701-8047,Hardtop,6047672.0,Greenville
Mitsubishi,Montero Sport,,Pars Auto Sales,,,12500.0,C_CND_007023,10/19/2022,Philip,Male,1295000.0,Pale White,38701-8047,Hardtop,8856251.0,Greenville
Mitsubishi,Montero Sport,,Pars Auto Sales,,,29000.0,C_CND_015693,7/12/2023,Esther,Female,793437.5,Pale White,38701-8047,Hardtop,8494233.0,Greenville
Mitsubishi,Montero Sport,,Pars Auto Sales,,,39000.0,C_CND_022069,12/1/2023,Clemence,Female,793437.5,Pale White,38701-8047,Hardtop,8353035.0,Austin
Mitsubishi,Montero Sport,,Pars Auto Sales,,,39000.0,C_CND_023774,12/29/2023,Hector,Male,793437.5,Red,38701-8047,Hardtop,7290993.0,Austin
Mitsubishi,Montero Sport,,Pars Auto Sales,,,45000.0,C_CND_022799,12/11/2023,Nicolette,Male,1210000.0,Black,38701-8047,Hardtop,8159588.0,Greenville
Mitsubishi,Montero Sport,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,12000.0,C_CND_013600,5/10/2023,Alana,Male,793437.5,Pale White,99301-3882,Hardtop,8314443.0,Pasco
Mitsubishi,Montero Sport,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,29000.0,C_CND_016948,8/22/2023,Ariana,Male,1130000.0,Red,99301-3882,SUV,8080784.0,Pasco
Mitsubishi,Montero Sport,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,39000.0,C_CND_023895,12/31/2023,Djamel Epoine,Male,1650000.0,Red,99301-3882,Hardtop,8331483.0,Scottsdale
Mitsubishi,Montero Sport,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,42000.0,C_CND_012443,4/1/2023,Jacob,Male,980000.0,Black,99301-3882,SUV,7529836.0,Pasco
Mitsubishi,Montero Sport,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,42000.0,C_CND_016084,7/21/2023,Evan,Male,930000.0,Black,99301-3882,Hardtop,7778119.0,Pasco
Mitsubishi,Montero Sport,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,45500.0,C_CND_016302,7/25/2023,Patrick,Female,793437.5,Black,99301-3882,SUV,7166146.0,Pasco
Mitsubishi,Montero Sport,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,45501.0,C_CND_017256,8/29/2023,Katie,Male,1385000.0,Black,99301-3882,SUV,6368711.0,Pasco
Mitsubishi,Montero Sport,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,53000.0,C_CND_009081,12/1/2022,Quentin,Female,793437.5,Pale White,99301-3882,Hardtop,8576161.0,Pasco
Mitsubishi,Montero Sport,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,53000.0,C_CND_009413,12/6/2022,Maia,Male,1290000.0,Pale White,99301-3882,Hardtop,8429507.0,Pasco
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,12001.0,C_CND_009729,12/12/2022,Jessica,Male,793437.5,Pale White,53546-9427,Hardtop,7933547.0,Aurora
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,12500.0,C_CND_000219,1/21/2022,Jennifer,Female,793437.5,Pale White,53546-9427,SUV,7091817.0,Janesville
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,12800.0,C_CND_010194,12/21/2022,Marine,Male,1378000.0,Pale White,53546-9427,Hardtop,7250276.0,Janesville
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,29000.0,C_CND_003500,6/26/2022,Aiden,Female,793437.5,Red,53546-9427,SUV,7461518.0,Janesville
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,29000.0,C_CND_006922,10/12/2022,Marcus,Female,793437.5,Pale White,53546-9427,Hardtop,6731513.0,Janesville
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,29001.0,C_CND_010342,12/25/2022,Ian,Male,2150000.0,Pale White,53546-9427,Hatchback,8444232.0,Janesville
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,29001.0,C_CND_013243,5/1/2023,Jonatahan,Female,793437.5,Pale White,53546-9427,Hardtop,8597849.0,Janesville
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,39000.0,C_CND_008228,11/16/2022,Atyana,Male,793437.5,Red,53546-9427,Hardtop,7054082.0,Janesville
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,39001.0,C_CND_016632,8/12/2023,Rafael,Male,830000.0,Pale White,53546-9427,SUV,7910883.0,Janesville
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,39500.0,C_CND_013611,5/11/2023,Alpha,Male,1325000.0,Red,53546-9427,Hardtop,8879580.0,Aurora
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,42000.0,C_CND_003271,6/18/2022,Mohammed,Female,1430000.0,Black,53546-9427,SUV,8980903.0,Janesville
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,42000.0,C_CND_008984,11/30/2022,Athys,Male,793437.5,Black,53546-9427,Hardtop,8910845.0,Janesville
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,42001.0,C_CND_003498,6/26/2022,Ahmed,Male,793437.5,Black,53546-9427,SUV,6500975.0,Janesville
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,42500.0,C_CND_000968,3/16/2022,Zachary,Male,793437.5,Black,53546-9427,Hatchback,7904101.0,Austin
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,45000.0,C_CND_012011,3/14/2023,Brayan,Female,1100000.0,Black,53546-9427,Hatchback,7749264.0,Janesville
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,45000.0,C_CND_014960,6/17/2023,Tessa,Male,793437.5,Black,53546-9427,Hardtop,6674663.0,Janesville
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,53001.0,C_CND_023239,12/18/2023,Coline,Male,1860000.0,Pale White,53546-9427,Hardtop,7728293.0,Janesville
Mitsubishi,Montero Sport,,Progressive Shippers Cooperative Association No,,,53500.0,C_CND_000468,2/14/2022,Kali,Female,1135000.0,Pale White,53546-9427,Hatchback,8306867.0,Janesville
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,12000.0,C_CND_013958,5/23/2023,Mya,Female,793437.5,Pale White,85257-3102,Hardtop,8013875.0,Middletown
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,29001.0,C_CND_017335,9/1/2023,Annika,Male,793437.5,Pale White,85257-3102,SUV,8368323.0,Janesville
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,39000.0,C_CND_000314,1/31/2022,Noa,Female,793437.5,Pale White,85257-3102,Hardtop,7081916.0,Aurora
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,39000.0,C_CND_001674,4/13/2022,Mamadou,Female,930000.0,Red,85257-3102,Hatchback,8189634.0,Janesville
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,39000.0,C_CND_002616,5/24/2022,Angelica,Male,793437.5,Red,85257-3102,Hatchback,7613685.0,Austin
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,39000.0,C_CND_014779,6/12/2023,Sophie,Female,793437.5,Pale White,85257-3102,Hardtop,6586553.0,Austin
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,39001.0,C_CND_002542,5/20/2022,Nahil,Female,793437.5,Red,85257-3102,Hardtop,6248551.0,Austin
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,39001.0,C_CND_021369,11/20/2023,Usher,Male,900000.0,Pale White,85257-3102,Hardtop,6047589.0,Austin
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,42000.0,C_CND_007496,11/2/2022,Eva,Male,793437.5,Black,85257-3102,Hardtop,8689183.0,Scottsdale
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,42000.0,C_CND_021139,11/16/2023,Adrian,Female,1220000.0,Black,85257-3102,SUV,6825893.0,Janesville
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,42001.0,C_CND_010634,12/31/2022,Luke,Male,793437.5,Black,85257-3102,SUV,6804378.0,Scottsdale
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,45000.0,C_CND_000076,1/5/2022,Iris,Female,793437.5,Black,85257-3102,SUV,6245275.0,Scottsdale
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,45000.0,C_CND_020635,11/10/2023,Owen,Female,793437.5,Black,85257-3102,SUV,7434885.0,Scottsdale
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,45001.0,C_CND_003996,7/16/2022,Tiffany,Male,793437.5,Black,85257-3102,Hatchback,6167988.0,Austin
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,45001.0,C_CND_008924,11/29/2022,Clement,Male,793437.5,Black,85257-3102,Hardtop,7959621.0,Austin
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,53000.0,C_CND_005511,9/11/2022,Dean,Female,793437.5,Pale White,85257-3102,Hardtop,7224736.0,Austin
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,53000.0,C_CND_023612,12/26/2023,David,Female,793437.5,Pale White,85257-3102,Hardtop,8078996.0,Austin
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,53001.0,C_CND_010892,1/21/2023,Amir,Male,793437.5,Pale White,85257-3102,Hatchback,8356798.0,Austin
Mitsubishi,Montero Sport,,Rabun Used Car Sales,,,53001.0,C_CND_019664,10/17/2023,Nathan,Female,793437.5,Pale White,85257-3102,Hardtop,7285529.0,Austin
Mitsubishi,Montero Sport,,Race Car Help,,,12000.0,C_CND_011120,1/31/2023,Elaine,Male,793437.5,Pale White,78758-7841,Hardtop,7607947.0,Austin
Mitsubishi,Montero Sport,,Race Car Help,,,12501.0,C_CND_003386,6/20/2022,Maxime,Male,1405000.0,Pale White,78758-7841,Hardtop,6046444.0,Austin
Mitsubishi,Montero Sport,,Race Car Help,,,29000.0,C_CND_005119,9/1/2022,Benjamin,Male,2180000.0,Red,78758-7841,Hardtop,8428986.0,Aurora
Mitsubishi,Montero Sport,,Race Car Help,,,29000.0,C_CND_008987,11/30/2022,Lucas,Female,793437.5,Red,78758-7841,Hardtop,6833963.0,Austin
Mitsubishi,Montero Sport,,Race Car Help,,,29000.0,C_CND_013203,4/28/2023,Cameron,Male,793437.5,Pale White,78758-7841,Hardtop,8537525.0,Austin
Mitsubishi,Montero Sport,,Race Car Help,,,29000.0,C_CND_015520,7/7/2023,Kate,Male,793437.5,Pale White,78758-7841,Hardtop,7384180.0,Austin
Mitsubishi,Montero Sport,,Race Car Help,,,29000.0,C_CND_015596,7/8/2023,Selena,Male,793437.5,Pale White,78758-7841,Hardtop,7537731.0,Austin
Mitsubishi,Montero Sport,,Race Car Help,,,29100.0,C_CND_023820,12/29/2023,Jacob,Male,1201000.0,Red,78758-7841,Hardtop,7269479.0,Austin
Mitsubishi,Montero Sport,,Race Car Help,,,39000.0,C_CND_013384,5/5/2023,Bella,Male,793437.5,Red,78758-7841,Hardtop,6013358.0,Greenville
Mitsubishi,Montero Sport,,Race Car Help,,,39001.0,C_CND_015258,6/26/2023,Aden,Male,1290000.0,Pale White,78758-7841,Hardtop,6559379.0,Austin
Mitsubishi,Montero Sport,,Race Car Help,,,42000.0,C_CND_018858,9/24/2023,Janelle,Female,793437.5,Black,78758-7841,SUV,6339926.0,Austin
Mitsubishi,Montero Sport,,Race Car Help,,,42001.0,C_CND_007120,10/23/2022,Dylan,Male,825000.0,Black,78758-7841,Hardtop,7258210.0,Austin
Mitsubishi,Montero Sport,,Race Car Help,,,42501.0,C_CND_007118,10/23/2022,Carla,Female,1175000.0,Black,78758-7841,Hardtop,6196940.0,Austin
Mitsubishi,Montero Sport,,Race Car Help,,,42501.0,C_CND_021806,11/26/2023,Joaquin,Male,822500.0,Black,78758-7841,Hardtop,6304253.0,Austin
Mitsubishi,Montero Sport,,Race Car Help,,,45000.0,C_CND_016012,7/19/2023,Malky,Male,1210000.0,Black,78758-7841,Hardtop,8256372.0,Austin
